,Inspection ID,DBA Name,AKA Name,License #,Facility Type,Risk,Address,City,State,Zip,Inspection Date,Inspection Type,Results,Violations,Latitude,Longitude,Location
750,2166834,Prosser Voc. (H/S),PROSSER CAREER ACADEMY,53041.0,School,Risk 1 (High),2148 N Long ,CHICAGO,IL,60639.0,2018-04-27,Canvass Re-Inspection,Fail,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: VIOLATION#18 CORRECTED-NO MICE ACTIVITY OR EVIDENSE OF SEEN TODAY. | 26. ADEQUATE NUMBER, CONVENIENT, ACCESSIBLE, PROPERLY DESIGNED AND INSTALLED - Comments: VIOLATION#26 CORRECTED | 29. PREVIOUS MINOR VIOLATION(S) CORRECTED 7-42-090 - Comments: : PREVIOUS MINOR VIOLATIONS NOT CORRECTED NOTED FROM REPORT #1983080-2/14/18AND REPORT#2166299-4/18/2018 VIOLATION#35-MST REPAIR OR REPLACE DAMAGED AND LOOSE WALL PANELS IN WALK-IN COOLER #2&3 IN MAIN KITCHEN,STAINED CEILING TILES IN CULINARY ARTS ROOM. SERIOUS VIOLATION 7-42-090 | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: VIOLATION #32 CORRECTED.",41.9200361301,-87.7610843209,"(41.92003613013777, -87.7610843208518)"
751,2166942,MILO'S PITA,MILO'S PITA,2398224.0,Restaurant,Risk 1 (High),6141 N BROADWAY ,CHICAGO,IL,60660.0,2018-04-30,Complaint Re-Inspection,Pass,"19. OUTSIDE GARBAGE WASTE GREASE AND STORAGE AREA; CLEAN, RODENT PROOF, ALL CONTAINERS COVERED - Comments: VIOLATION CORRECTED
GARBAGE REMOVED FROM PATIO AND BY THE OUTSIDE DOOR. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments:  A KNIFE RACK IS NEEDED AT PREP COOLER/PREP AREA.NO KNIVES MUST BE STORED BETWEEN EQUIPMENT NOR BETWEEN WALL AND EQUIPMENT  | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: DETAIL CLEAN FLOOR IN PREP AREA UNDER COOLERS,PREP TABLE,THREE COMPARTMENT SINK AND BEHIND AND ROUND GREASE TRAP.CLEAN AND MAINTAIN | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: DETAIL CLEAN AND REMOVE GREASE FROM COOKING EQUIPMENTS INCLUDED WHEEL OF EQUIPMENT.CLEAN /REMOVE GREASE FROM INSIDE THE CABINETS OF DEEP FRYERS.ONCE EQUIPMENT ARE CLEANED MUST MAINTAIN | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: BLACK SLIME ON CAULKING BETWEEN WALL AND THREE COMPARTMENT SINK,REMOVE CAULKING,CLEAN AND RE-APPLY CAULKING.SURFACE MUST BE SMOOTH CLEANABLE AND NON-ABSORBENT SURFACE",41.9934758538,-87.6602273051,"(41.99347585382477, -87.66022730506967)"
752,2166941,SILVER'S SEAFOOD RESTAURANT,SILVER'S SEAFOOD RESTAURANT,1144034.0,Restaurant,Risk 1 (High),4829 N BROADWAY ,CHICAGO,IL,60640.0,2018-04-30,Canvass Re-Inspection,Fail,"14. PREVIOUS SERIOUS VIOLATION CORRECTED, 7-42-090 - Comments: PREVIOUS SERIOUS VIOLATIONS FROM 4/16/18 NOT CORRECTED, #29 PREVIOUS MINOR VIOLATIONS NOT CORRECTED: 34) FLOORS MUST BE SMOOTH AND CLEANABLE INCLUDING UNDER THE WOK LINE. ---#35) WALLS IN THE EMPLOYEE WASHROOM WITH HOLES, OPEN CRACKS AND CREVICES. MISSING BASEBOARDS MUST REPAIR/REPLACE WALLS TO BE SMOOTH AND CLEANABLE. WATER DAMAGED CEILING TILES IN THE REAR KITCHEN EXIT TO HALLWAY AND MISSING TILES IN SAME AREA. MUST REPLACE. ---#30)-ALL BULK FOOD CONTAINERS MUST BE LABELED. CRITICAL VIOLATION 7-42-090. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments:  NOTED SOME FOOD ITEMS STORED ON THE FLOOR INSIDE WALK IN COOLER AND WALK IN FREEZER. INSTRUCTED TO REMOVE FROM THE FLOOR AND STORE ON SHELVES. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments:  EXTERIOR AND INTERIOR OF ALL COOKING EQUIPMENT, COOKING EQUIPMENT CONNECTION LINES, PREP TABLES, FOOD CONTACT SURFACES DIRTY. MUST CLEAN ALL. 
 | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: VIOLATION CORRECTED. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: WALLS THROUGHOUT KITCHEN, DISH AND REAR HALLWAY AND ATTACHED PIPING WITH DIRT AND FOOD SPLATTER. MUST CLEAN.  
",41.9698946489,-87.6595470221,"(41.96989464893081, -87.65954702205664)"
753,2166939,MOM'S & DAD'S DELI,MOM'S & DAD'S DELI,27392.0,Restaurant,Risk 1 (High),6345 S CENTRAL AVE ,CHICAGO,IL,60638.0,2018-04-30,Canvass,Pass,"33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: OBSERVED THE INTERIOR OF THE MICROWAVES, AND STOVE TOP NOT CLEAN, INSTRUCTED TO CLEAN. ALSO CLEAN AND SANITIZE SLICERS. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: OBSERVED THE WALL COVING LOOSE IN REAR STORAGE AREA, INSTRUCTED TO REATTACH THE WALL COVING.",41.7767338851,-87.7615279355,"(41.776733885144054, -87.76152793545329)"
754,2167010,ENERGIA Y NUTRICION,ENERGIA Y NUTRICION,2594815.0,Grocery Store,Risk 2 (Medium),1751 W 18TH ST ,CHICAGO,IL,60608.0,2018-04-30,License,Not Ready,,41.8576208394,-87.6707109457,"(41.857620839447605, -87.67071094567044)"
755,2166937,LOOP SOUP,LOOP SOUP,2594741.0,Restaurant,Risk 1 (High),131 N CLINTON ST ,CHICAGO,IL,60661.0,2018-04-30,License,Not Ready,,41.8841875071,-87.6411196668,"(41.884187507127805, -87.64111966683218)"
756,2166932,DURKIN'S TAVERN,DURKIN'S TAVERN,1492282.0,TAVERN,Risk 3 (Low),810 W DIVERSEY PKWY ,CHICAGO,IL,60614.0,2018-04-30,Complaint Re-Inspection,Pass,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: CORRECTED. DOORS HAVE BEEN REPAIRED AND NOW RODENT PROOFED. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: OBSERVED RUSTY BOTTOM OF BEER COOLERS IN THE FRONT AND REAR BARS. MUST REPAINT AND MAINTAIN. MUST USE NON TOXIC PAINT. OBSERVED ICE BINS WITH OUT LIDS. INSTRUCTED TO PROVIDE ICE BIN COVERS IN FRONT AND REAR BAR AREAS. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: OBSERVED MISSING AND BROKEN FLOOR TILES IN WOMEN'S WASHROOM. MUST REPAIR AND MAINTAIN. OBSERVED DIRT AND DEBRIS ON FLOOR UNDER AROUND AND BEHIND REFRIGERATION UNITS 3-COMPARTMENT SINKS IN FRONT AND REAR BARS. MUST CLEAN AND MAINTAIN. MUST CLEAN ALL FLOOR DRAINS INSIDE WASHROOMS AND MUST MAINTAIN. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments:  OBSERVED OPENINGS INTO CEILING IN FRONT ENTRANCE OF BASEMENT. MUST SEAL AND MAINTAIN. OBSERVED DUST ACCUMULATION ON CEILING VENTILATIONS VENTS INSIDE ALL WASHROOMS. MUST CLEAN AND MAINTAIN. OBSERVED OPEN AND EXPOSED BRICK WALLS IN FRONT AND REAR BAR AREAS. MUST SEAL AND MAINTAIN. WALLS MUST BE SMOOTH AND EASILY CLEANABLE SURFACES. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: OBSERVED BURN OUT LIGHT IN REAR MEN'S WASHROOM AND INSIDE REAR LIQUOR ROOM IN BASEMNT. MUST REPAIR AND MAINTAIN | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments:  OBSERVED VENTILATION NOT WORKING IN FRONT AND REAR WOMEN'S WASHROOM. MUST REPAIR AND MAINTAIIN. ADDITIONAL WATER PRESSURE NEEDED AT THE FRONT EXPOSED HAND WASHING SINK IN FRONT BAR. MUST REPAIR AND MAINTAIN. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments:  OBSERVED CLUTTER AND UNNECESSARY ARTICLES IN BASEMENT. MUST REMOVE CLUTTER AND ORGANIZE AREA TO PREVENT RODENT HARBORAGE. MUST ELEVATE ITEMS 6INCHES OFF FLOOR AND AWAY FROM THE WALL. 
",41.9328194397,-87.6494645916,"(41.93281943965434, -87.64946459158662)"
757,2166930,ADMIRAL'S CLUB,AMERICAN AIRLINES/ADMIRAL'S CLUB (T3  L),2488148.0,Restaurant,Risk 2 (Medium),11601 W TOUHY AVE ,CHICAGO,IL,60666.0,2018-04-30,Canvass,Pass,"36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: Observed missing light shield underneath cabinet across from the dishmachine.Instructed to provide and maintain. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: Observed missing interior door frames at rear food prep area.Instructed to provide and maintain.
Observed splashed food debris on wall underneath the knife rack at food prep area.Instructed to detail clean and sanitize and maintain. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: Observed no working ventilation inside the customers (mens/womens) toilet rooms.Instructed to provide and maintain. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: Observed dirty floors at the bar area.Instructed to detail clean floor and floor drain at bar and maintain.",42.0085364009,-87.9144284393,"(42.008536400868735, -87.91442843927047)"
759,2166923,BRYN MAWR & KEDZIE BP,BP,2555777.0,Grocery Store,Risk 3 (Low),5547 N KEDZIE AVE ,CHICAGO,IL,60625.0,2018-04-30,License,Fail,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: FOUND GARAGE DOOR WITH OVER 1 INCH GAP ON THE BOTTOM OF THE DOOR AND FRONT ENTRANCE DOOR WITH I/4 OF AN INCH GAP ON THE BOTTOM OF THE DOOR ALSO FOUND EVIDENCE OF MICE DROPPINGS THROUGHOUT THE GARAGE AND STORAGE ROOM  ALONG THE WALL BASE ALL CORNER APPROXIMATELY OVER 40 TOTAL.
INSTRUCTED TO REMOVE THE DROPPINGS, CLEAN THE AFFECTED AREAS AND HAVE ADDITIONAL INSPECTION BY THE PEST CONTROL TECHNICIAN. ALSO MUST RODENT/INSECTS PROOFED THE DOORS

SERIOUS VIOLATION 7-38-020. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: BROKEN FLOOR TILES THROUGHOUT THE PREMISES. MUST REPAIR,REPLACE BROKEN FLOOR TILES AND MAINTAIN.
DETAIL CLEAN THE FLOOR THROUGHOUT THE GARAGE, GROCERY STORE AND STORAGE ROOM ALONG THE WALL BASE ALL CORNER AND MAINTAIN. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: WALLS BEHIND THE BOTTLED SODA AND BOTTLED WATER NOT IN GOOD REPAIR. MUST REPAIR MAKE IT SMOOTH EASILY CLEANABLE.

WATER STAINED CEILING PANELS ABOVE THE BOTTLED WATER AND BOTTLED SODA AREA. MUST REPLACE AND MAINTAIN. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: VENTILATION NOT WORKING INSIDE THE WASHROOM. MUST REPAIR.",41.9826440052,-87.7087037124,"(41.98264400519765, -87.70870371243366)"
760,2166924,SIP OF HOPE,SIP OF HOPE,2594965.0,Restaurant,Risk 2 (Medium),3039 W FULLERTON AVE ,CHICAGO,IL,60647.0,2018-04-30,License,Pass,"35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: Observed exposed brick on walls throughout facility unsealed (prep area is sealed and smooth and easily cleanable). Instructed facility to seal and maintain.",41.9246378444,-87.7038036034,"(41.924637844371944, -87.70380360340843)"
761,2166921,65 POKE,65 POKE,2595067.0,Restaurant,Risk 1 (High),174 N FRANKLIN ST ,CHICAGO,IL,60606.0,2018-04-30,License Re-Inspection,Pass,"16. FOOD PROTECTED DURING STORAGE, PREPARATION, DISPLAY, SERVICE AND TRANSPORTATION - Comments:  | 16. FOOD PROTECTED DURING STORAGE, PREPARATION, DISPLAY, SERVICE AND TRANSPORTATION - Comments: CORRECTED | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: OBSERVED CEILING LIGHTS OVER PREP AREA NOT SHIELDED. INSTRUCTED TO SHIELD OR INSTALL SHATTER PROOF BULBS",41.8852068526,-87.6355449445,"(41.88520685263138, -87.63554494448164)"
762,2166920,GEORGIS CATERING,GEORGIS CATERING/NIC & BUDDIES DELI,69016.0,Restaurant,Risk 1 (High),6339 S CENTRAL AVE ,CHICAGO,IL,60638.0,2018-04-30,Complaint,Fail,"35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: OBSERVED WATER DAMAGED CEILING TILE OVER WALK-IN COOLER, INSTRUCTED TO REPLACE. ALSO REPAIR WALL BEHIND/UNDER THE 3 COMPARTMENT SINK. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: OBSERVED THE #10 CAN OPENER NOT CLEAN, INSTRUCTED TO CLEAN AND SANITIZE. ALSO CLEAN THE EXTERIOR OF THE FRYERS. AND INTERIOR OF WALK-IN COOLER STORAGE RACKS 1ST. FLOOR. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: OBSERVED RUSTY COOLER STORAGE RACKS IN THE WALK-IN FREEZER, INSTRUCTED TO REMOVE THE RUST. | 18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: OBSERVED 36 MICE DROPPINGS IN SEVERAL AREAS, 2ND FLOOR LEDGE, BEHIND 2NF FLOOR STEPS, AND IN BASEMENT FRONT CORNER, INSTRUCTED TO REMOVE AND SANITIZE ALL AFFECTED AREAS. SERIOUS VIOLATION 7-38-020. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: OBSERVED CLUTTER ON THE 2ND. FLOOR, UNDER THE STAIRS TO THE 2ND. FLOOR AND IN BASEMENT. INSTRUCTED TO ORGANIZE, REMOVE ITEMS NOT BEING USED. ALSO OBSERVED A PROPANE TANK STORED ON THE 2ND. FLOOR STORAGE AREA. | 45. FOOD HANDLER REQUIREMENTS MET - Comments: OBSERVED 7 FOOD HANDLERS IN NON COMPLIANCE WITH IDPH FOOD HANDLER REQUIREMENTS, INSTRUCTED TO PROVIDE. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: OBSERVED THE FLOOR NOT CLEAN IN THE FOLLOWING AREAS, 2ND. FLOOR, UNDER THE STAIRS GOING TO SECOOND FLOOR, AND BASEMENT FLOOR NOT CLEAN, INSTRUCTED TO CLEAN. CLEAN KITCHEN FLOOR UNDER THE FRYER.",41.7769235706,-87.7615368466,"(41.77692357061871, -87.76153684657976)"
763,2166916,La Viva Kitchen,La Viva Kitchen,2358584.0,Restaurant,Risk 1 (High),4425 W MONTROSE AVE ,CHICAGO,IL,60641.0,2018-04-30,Canvass,Fail,"41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: FOOD AND NON FOOD ITEMS MUST BE STORED 6' OFF THE FLOOR FOR EASY ACCESS ON CLEANING. NO MILK CRATES. MUST USE PROPER RAISE SHELVES.----------ALL CLEANING EQUIPMENT (BROOMS, MOPS ETC) MUST BE STORED OFF THE FLOOR. | 18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: FOUND OVER 20 MICE DROPPINGS ALONG THE WALLS UNDERNEATH FRONT COUNTER BY 3 COMPARTMENT SINK IN FRONT PREP AREA, OVER 20 MICE DROPPINGS UNDER AND AROUND STORAGE RACKS IN REAR FOOD STORAGE ROOM, AND OVER 20 MICE DROPPINGS ALONG THE WALLS, UNDERNEATH COOLERS IN REAR PREP AREA/COOKING AREA. INSTRUCTED TO REMOVE, CLEAN AND SANITIZE THE AFFECTED AREAS. RECOMMEND TO CALL LICENSED PEST CONTROL FOR SERVICE. ALSO FOUND FRONT BOTTOM ENTRANCE DOOR NOT RODENT PROOFED WITH 1/4 INCH GAP/OPENING. INSTRUCTED TO RODENT PROOF BOTTOM OF THE SAID DOOR.
SERIOUS VIOLATION 7-38-020  | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: INSTRUCTED TO DETAIL CLEAN AND MAINTAIN FLOORS WITH EXCESSIVE GREASE AND DRIED FOOD DEBRIS UNDERNEATH COOKING EQUIPMENT (STOVE, GRILL, FRYER ETC) IN REAR PREP/COOKING AREA AND FLOORS ALONG THE WALLS AND IN ALL CORNERS IN REAR STORAGE ROOM AND INSIDE EMPLOYEE CHANGING ROOM. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: INSTRUCTED TO DETAIL CLEAN AND MAINTAIN WALLS WITH DRIED FOOD ACCUMULATION ANS STAIN THROUGHOUT/AROUND REAR PREP/COOKING AREA. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: INSTRUCTED TO DETAIL CLEAN AND MAINTAIN INTERIOR AND EXTERIOR SURFACES OF PREP COOLERS, REACH-IN COOLERS AND FREEZERS WITH FOOD DEBRIS, SIDES OF COOKING EQUIPMENT WITH EXCESSIVE GREASE BUILD-UP.--------MUST CLEAN AND MAINTAIN PREP AND STORAGE SHELVES THROUGHOUT.",41.9607046549,-87.7395693536,"(41.960704654894684, -87.73956935358164)"
764,2166918,TAQUERIA EL DORADO # 3,TAQUERIA EL DORADO # 3,2594950.0,Restaurant,Risk 1 (High),2428 N LINCOLN AVE ,CHICAGO,IL,60614.0,2018-04-30,License,Fail,"38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: OBSERVED DIRT AND DEBRIS ON FLOOR DRAINS THROUGHOUT PREMISES. MUST CLEAN AND MAINTAIN. | 11. ADEQUATE NUMBER, CONVENIENT, ACCESSIBLE, DESIGNED, AND MAINTAINED - Comments: OBSERVED NO EXPOSED HAND WASHING SINK IN REAR DISHWASHING AREA. MUST PROVIDE EXPOSED HAND WASHING SINK WITH HOT AND COLD RUNNING WATER UNDER CITY PRESSURE AND MUST PROVIDE SOAP AND PAPER TOWELS. CRITICAL VIOLATION 7-38-030. | 16. FOOD PROTECTED DURING STORAGE, PREPARATION, DISPLAY, SERVICE AND TRANSPORTATION - Comments: OBSERVED FOOD AND PREP AREAS NOT PROPERLY PROTECTED. OBSERVED THE ENTRYWAY TO THE FRONT PREP AREA FROM CUSTOMERS AREA WITH AN APPROXIMATE 7 FOOT WIDE OPENING. INSTRUCTED FACILITY TO INSTALL A PERMANENT BARRIER OR GATE AND MAINTAIN. SERIOUS VIOLATION 7-38-005(A) | 22. DISH MACHINES: PROVIDED WITH ACCURATE THERMOMETERS, CHEMICAL TEST KITS AND SUITABLE GAUGE COCK - Comments: OBSERVED NO CHEMICAL TEST STRIPS ON SITE TO TEST THE SANITIZING STRENGHT OF THE CHEMICAL INSTRUCTED TO PROVIDE A CHEMICAL TEST STRIP UPON BEING RE-INSPECTED. SERIOUS VIOLATION. 7-38-030 | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: OBSERVED OPENINGS INTO WALL INSIDE BOTH WASHROOMS. MUST SEAL AND MAINTAIN. 
OBSERVED DUST ACCUMULATED ON CEILING VENTILATION VENTS IN REAR PREP AREA. MUST CLEAN AMD MAINTAIN. 
OBSERVED WATER DAMAGED CEILING TILE IN REAR PREP AREA. MUST REPAIR AND MAINTAIN. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: INSTRUCTED TO REGROUT FLOOR IN FRONT AND REAR PREP AREAS.",41.9260222489,-87.64978221,"(41.92602224894322, -87.649782209964)"
766,2166914,LUBAVITCH GIRLS HIGH SCHOOL,CONGREGATION BNEIRUVEN,0.0,School,Risk 1 (High),6350 N WHIPPLE ST ,CHICAGO,IL,60659.0,2018-04-30,Canvass,Pass,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: MUST NOT USE TINFOIL AS LINER INSIDE COOLERS. MUST BE A SMOOTH CLEANABLE SURFACE.----OBSERVED DIRTY, STAINED CARDBOARD BOXES AS BULK FOOD CONTAINERS FOR POTATOES AND ONIONS. MUST PROVIDE WASHABLE BULK FOOD CONTAINERS. | 31. CLEAN MULTI-USE UTENSILS AND SINGLE SERVICE ARTICLES PROPERLY STORED: NO REUSE OF SINGLE SERVICE ARTICLES - Comments: OBSERVED FOOD ENCRUSTED TABLE TOP CAN OPENER. MUST CLEAN AFTER EACH USE. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: DUCT TAPE NOTED AS A MEANS OF REPAIR FOR PLUMBING UNDER THE ONE COMPARTMENT PREP SINK. MUST REMOVE AND PROPERLY REPAIR ANY LEAKS. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: WATER DAMAGED CEILING TILES ABOVE THE REFRIGERATION UNITS IN THE DRY FOOD STORAGE ROOM. MUST REPLACE. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: MUST NOT USE WOODEN PALLETS AS A MEANS OF ELEVATION IN THE DRY FOOD STORAGE ROOM. FLOORS UNDER SHELVING MUST BE ACCESSIBLE FOR CLEANING AND MONITORING.---- FLOORS THROUGHOUT DRY STORAGE ROOM UNDER ALL SHELVING WITH DIRT, DEBRIS. MUST CLEAN AND MAINTAIN.",41.9971424916,-87.7058420723,"(41.99714249160995, -87.70584207228677)"
767,2166910,JOHN C. BURROUGHS ELEMENTARY,JOHN C. BURROUGHS ELEMENTARY,22481.0,School,Risk 1 (High),3542 S Washtenaw ,CHICAGO,IL,60632.0,2018-04-30,Canvass Re-Inspection,Pass,"26. ADEQUATE NUMBER, CONVENIENT, ACCESSIBLE, PROPERLY DESIGNED AND INSTALLED - Comments: CORRECTED. TOILET ROOM FAUCETS REPAIRED AND AT PROPER TEMEPRATURE 87F. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: CORRECTED.",41.8288631047,-87.6924931835,"(41.82886310465414, -87.69249318351056)"
768,2166911,CAFE 1850,CAFE 1850,2590022.0,Restaurant,Risk 1 (High),1850 W ROOSEVELT RD ,CHICAGO,IL,60608.0,2018-04-30,License,Pass,"35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: REMOVE DUST BUILD-UP ON VENTS AT CEILING BEHIND FRONT SERVICE COUNTER AND WHERE NECESSARY.",41.8669058376,-87.6733159163,"(41.86690583756181, -87.6733159162735)"
769,2166908,A+STORE,A+STORE,1932803.0,Grocery Store,Risk 2 (Medium),4443 N SHERIDAN RD ,CHICAGO,IL,60640.0,2018-04-30,Canvass,Out of Business,,41.9630080975,-87.6546130695,"(41.96300809749762, -87.6546130694679)"
770,2166907,UNIVERSITY OF CHICAGO,LAW SCHOOL CAFE,33341.0,Restaurant,Risk 1 (High),1111 E 60TH ST ,CHICAGO,IL,60637.0,2018-04-30,Canvass,Pass,"34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: CLEAN FLOORS ALONG WALLS AND IN ALL CORNERS INSIDE CLOSET IN CAFE.",41.7858403021,-87.5990682238,"(41.7858403021095, -87.59906822381724)"
771,2166906,HUB'S GYROS II INC,HUB'S GYROS II,6503.0,Restaurant,Risk 1 (High),5540 N LINCOLN AVE ,CHICAGO,IL,60625.0,2018-04-30,Recent Inspection,Pass,,41.9822297926,-87.693839497,"(41.98222979264743, -87.69383949704255)"
